Text	Label
"[""Yo, what's up? Nothing much. Let's do something on Monday? OK! Where should we meet? I don't know. How about the Japanese place? Sure! What time? 8 am? Sorry, I can't. 1 am? Sure. See you then!""]"	[[14, 15], [16, 17], [53, 54], [34, 36]]
"[""Yo, what's up? Nothing much. Do you want to see a movie on Thursday? Sure. Where should we go? I don't know. How about a coffee shop? Great. When should we meet? How about 9 pm? Sorry, I can't. 2 am? Sure. See you then!""]"	[[15, 17], [18, 19], [59, 60], [36, 38]]
"[""Hey. Do you want to go bowling on Saturday? Sounds good. Where? I don't know. How about my place? Ok. When should we meet? How about 6 am? Sorry, I can't. Let's do 6 pm? Great. See you then!""]"	[[7, 8], [9, 10], [51, 52], [25, 26]]
"[""Heyo! Would you want to go somewhere tomorrow? Ok. Where? I don't know. How about a bar? Great. When? How about 8 am? Sorry, I can't. Let's do 9 pm? Sure! See you then!""]"	[[8, 9], [10, 10], [47, 48], [24, 25]]
"[""Yo, what's up? Nothing much. Do you want to go to a party on Wednesday? Sounds good. Where? I don't know. How about a bar? Great. When should we meet? How about 9 pm? Sorry, I can't. Let's do 8 am? Sounds good. See you then!""]"	[[15, 18], [19, 20], [61, 62], [35, 36]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's go swimming on Wednesday? Sounds good. Where? I don't know. How about your place? Sure. What time? How about 7 pm? Sorry, I can't. How about 6 am? OK! See you then!""]"	[[26, 27], [28, 29], [66, 67], [44, 45]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's go swimming on Monday? Sounds good. Where do you want to go? I don't know. How about a bar? Sure! When? 10 pm? Sorry, I can't. How about midnight, noon? Sure. See you then!""]"	[[26, 27], [28, 29], [68, 70], [49, 50]]
"[""Sup! Sup. Would you want to ice skating on Thursday? Sure! Where do you want to go? I don't know. How about Daan Park? Ok. What time? 7 am? Sorry, I can't. Let's do midnight, noon? Ok. See you then!""]"	[[11, 12], [13, 14], [56, 58], [33, 35]]
"[""Yo, what's up? Nothing much. Would you want to see a concert on Tuesday? Sounds good. Where? I don't know. How about a bar? Sure. What time? You free 9 pm? Sorry, I can't. 3 pm? Sure! See you then!""]"	[[15, 17], [18, 19], [54, 55], [34, 35]]
"[""Yo, what's up? Nothing much. Let's see a concert on Wednesday? Great. Where do you want to go? I don't know. How about my place? Sure. What time? Let's do 1 am? Sorry, I can't. 4 pm? Ok. See you then!""]"	[[14, 16], [17, 18], [59, 60], [37, 38]]
"[""Hey. Do you want to see a play on Tuesday? Sounds good. Where do you want to go? I don't know. How about your place? Ok. When should we meet? 9 am? Sorry, I can't. 8 pm? Sure. See you then!""]"	[[7, 9], [10, 11], [51, 52], [31, 32]]
"[""Hey. Do you want to go rafting on Monday? Sure. Where do you want to go? I don't know. How about the theme park? Sounds good. What time? 10 am? Sorry, I can't. How about 2 pm? Sure. See you then!""]"	[[7, 10], [11, 12], [53, 54], [31, 33]]
"[""Hey. Do you want to see a play on Monday? Sounds good. Where? I don't know. How about Daan Park? Sounds good. When should we meet? How about 2 am? Sorry, I can't. 3 am? Ok. See you then!""]"	[[7, 9], [10, 11], [50, 51], [26, 28]]
"[""Sup! Sup. Let's watch a movie tomorrow? OK! Where? I don't know. How about the Japanese place? Great. When? How about 9 pm? Sorry, I can't. Let's do midnight, noon? Great. See you then!""]"	[[10, 12], [13, 13], [51, 53], [27, 29]]
"[""Sup! Sup. Let's see a concert on Sunday? OK! Where do you want to go? I don't know. How about your place? Sounds good. When? How about 2 am? Sorry, I can't. 9 am? Sure. See you then!""]"	[[10, 12], [13, 14], [53, 54], [33, 34]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to go bowling on Thursday? Great. Where should we meet? I don't know. How about the theme park? Great. When should we meet? Let's do 1 pm? Sorry, I can't. Let's do 7 am? Ok. See you then!""]"	[[27, 28], [29, 30], [76, 77], [47, 49]]
"[""Hey. Do you want to do something on Monday? Sure! Where should we go? I don't know. How about the train station? Ok. When should we meet? 5 pm? Sorry, I can't. You free 8 am? Great. See you then!""]"	[[7, 8], [9, 10], [50, 51], [27, 29]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's bake today? Ok. Where should we meet? I don't know. How about a club? Ok. What time? How about 7 am? Sorry, I can't. 12 pm? Sure! See you then!""]"	[[26, 27], [28, 28], [65, 66], [45, 46]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to grab coffee on Monday? Sure! Where do you want to go? I don't know. How about the train station? Ok. What time? 4 am? Sorry, I can't. You free 5 pm? Ok. See you then!""]"	[[27, 28], [29, 30], [70, 71], [49, 51]]
"[""Heyo! Let's see a play today? OK! Where do you want to go? I don't know. How about my place? Sure. When? You free 7 am? Sorry, I can't. How about 4 am? Great. See you then!""]"	[[7, 9], [10, 10], [50, 51], [29, 30]]
"[""Yo, what's up? Nothing much. Do you want to catch up on Friday? OK! Where should we go? I don't know. How about your place? Ok. When? 8 am? Sorry, I can't. You free 8 pm? Sure! See you then!""]"	[[15, 16], [17, 18], [54, 55], [35, 36]]
"[""Hey. Let's grab lunch on Wednesday? Sure. Where do you want to go? I don't know. How about the train station? Sure! What time? 7 am? Sorry, I can't. You free 9 am? OK! See you then!""]"	[[6, 7], [8, 9], [49, 50], [28, 30]]
"[""Sup! Sup. Do you want to go rafting on Monday? Sure. Where should we meet? I don't know. How about the train station? Great. What time? 11 am? Sorry, I can't. 12 pm? Sure! See you then!""]"	[[11, 14], [15, 16], [52, 53], [33, 35]]
"[""Sup! Sup. Do you want to ice skating on Friday? Ok. Where do you want to go? I don't know. How about Daan Park? Sounds good. When should we meet? midnight, noon? Sorry, I can't. You free 4 am? Sounds good. See you then!""]"	[[11, 12], [13, 14], [58, 59], [33, 35]]
"[""Hey. Do you want to go to a party on Sunday? Sure. Where? I don't know. How about the Italian restaurant? Sure. What time? How about 2 am? Sorry, I can't. 9 am? OK! See you then!""]"	[[7, 10], [11, 12], [47, 48], [26, 28]]
"[""Heyo! Would you want to go swimming on Sunday? Ok. Where should we meet? I don't know. How about your place? OK! When should we meet? Let's do 10 pm? Sorry, I can't. 10 am? OK! See you then!""]"	[[8, 9], [10, 11], [52, 53], [28, 29]]
"[""Hey. Would you want to do something on Sunday? Sure! Where? I don't know. How about your place? Great. When should we meet? Let's do 9 pm? Sorry, I can't. Let's do 8 pm? Sounds good. See you then!""]"	[[7, 8], [9, 10], [52, 53], [24, 25]]
"[""Sup! Sup. Would you want to watch a movie on Monday? Sounds good. Where should we meet? I don't know. How about a bar? Great. When? Let's do 10 am? Sorry, I can't. Let's do 2 am? Sure! See you then!""]"	[[11, 13], [14, 15], [58, 59], [33, 34]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's go somewhere on Tuesday? Sure! Where do you want to go? I don't know. How about the theme park? Sure! What time? How about 9 am? Sorry, I can't. Let's do 2 am? Great. See you then!""]"	[[26, 27], [28, 29], [73, 74], [48, 50]]
"[""Yo, what's up? Nothing much. Would you want to catch up on Wednesday? Sure! Where? I don't know. How about the train station? OK! When should we meet? You free 1 pm? Sorry, I can't. How about 3 pm? OK! See you then!""]"	[[15, 16], [17, 18], [57, 58], [32, 34]]
"[""Sup! Sup. Do you want to see a game on Friday? OK! Where should we meet? I don't know. How about the theme park? Great. When? 2 pm? Sorry, I can't. 8 am? Sure. See you then!""]"	[[11, 13], [14, 15], [50, 51], [32, 34]]
"[""Sup! Sup. Would you want to go bowling tomorrow? Sounds good. Where? I don't know. How about a club? Sure! What time? midnight, noon? Sorry, I can't. How about 6 pm? Sure. See you then!""]"	[[11, 12], [13, 13], [49, 50], [28, 29]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to go swimming on Wednesday? Great. Where should we meet? I don't know. How about my place? Sure. When? Let's do 8 am? Sorry, I can't. You free 1 am? Sure! See you then!""]"	[[27, 28], [29, 30], [70, 71], [47, 48]]
"[""Heyo! Let's watch a movie on Tuesday? Ok. Where should we go? I don't know. How about my place? Sounds good. What time? Let's do midnight, noon? Sorry, I can't. You free 8 am? OK! See you then!""]"	[[7, 9], [10, 11], [54, 55], [28, 29]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to see a movie on Thursday? Sure. Where do you want to go? I don't know. How about a club? Sounds good. When? 4 pm? Sorry, I can't. midnight, noon? Sure. See you then!""]"	[[27, 29], [30, 31], [68, 70], [50, 51]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to see a game on Wednesday? Sure! Where should we meet? I don't know. How about a club? Sure. What time? You free 6 am? Sorry, I can't. 7 am? Sure! See you then!""]"	[[27, 29], [30, 31], [68, 69], [48, 49]]
"[""Hey. Do you want to do something on Monday? Sure. Where do you want to go? I don't know. How about Daan Park? Ok. When should we meet? midnight, noon? Sorry, I can't. You free 7 am? Ok. See you then!""]"	[[7, 8], [9, 10], [53, 54], [29, 31]]
"[""Hey. Do you want to grab coffee today? Sounds good. Where should we go? I don't know. How about Daan Park? Sure! When? How about 1 am? Sorry, I can't. How about 8 pm? OK! See you then!""]"	[[7, 8], [9, 9], [49, 50], [27, 29]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to hang out on Friday? Sounds good. Where? I don't know. How about your place? Sure! When? 12 pm? Sorry, I can't. Let's do 3 pm? Ok. See you then!""]"	[[27, 28], [29, 30], [66, 67], [45, 46]]
"[""Heyo! Do you want to see a play on Monday? OK! Where should we go? I don't know. How about Daan Park? OK! When? Let's do 4 am? Sorry, I can't. How about midnight, noon? OK! See you then!""]"	[[8, 10], [11, 12], [53, 55], [29, 31]]
"[""Hey. Do you want to watch a movie on Monday? Sure. Where should we go? I don't know. How about the train station? Sure. When should we meet? midnight, noon? Sorry, I can't. 3 pm? OK! See you then!""]"	[[7, 9], [10, 11], [50, 51], [28, 30]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's see a movie on Friday? Sure! Where? I don't know. How about your place? Sure. When? You free 7 pm? Sorry, I can't. You free 9 am? Sounds good. See you then!""]"	[[26, 28], [29, 30], [65, 66], [44, 45]]
"[""Heyo! Would you want to ice skating today? Sounds good. Where do you want to go? I don't know. How about the Italian restaurant? OK! When should we meet? 7 pm? Sorry, I can't. Let's do 1 am? OK! See you then!""]"	[[8, 9], [10, 10], [55, 56], [30, 32]]
"[""Yo, what's up? Nothing much. Let's bake today? OK! Where do you want to go? I don't know. How about a coffee shop? Great. When? You free 9 pm? Sorry, I can't. Let's do 7 pm? Ok. See you then!""]"	[[14, 15], [16, 16], [59, 60], [35, 37]]
"[""Yo, what's up? Nothing much. Do you want to grab coffee on Friday? Sure. Where? I don't know. How about a club? Sounds good. When should we meet? 9 pm? Sorry, I can't. How about 4 pm? OK! See you then!""]"	[[15, 16], [17, 18], [55, 56], [32, 33]]
"[""Yo, what's up? Nothing much. Would you want to catch up today? Sure. Where should we go? I don't know. How about a coffee shop? Sure. When should we meet? You free 10 am? Sorry, I can't. How about 12 pm? Sounds good. See you then!""]"	[[15, 16], [17, 17], [59, 60], [34, 36]]
"[""Sup! Sup. Would you want to go swimming on Sunday? Sounds good. Where should we go? I don't know. How about the Japanese place? Great. When? Let's do 5 am? Sorry, I can't. Let's do 10 am? Great. See you then!""]"	[[11, 12], [13, 14], [58, 59], [32, 34]]
"[""Sup! Sup. Do you want to watch a movie on Saturday? Ok. Where should we go? I don't know. How about the Japanese place? Sure! When should we meet? Let's do 1 pm? Sorry, I can't. How about 8 am? Sure. See you then!""]"	[[11, 13], [14, 15], [59, 60], [32, 34]]
"[""Sup! Sup. Would you want to watch a movie on Tuesday? Sounds good. Where? I don't know. How about a club? Sure. When? Let's do 8 am? Sorry, I can't. Let's do 12 pm? Ok. See you then!""]"	[[11, 13], [14, 15], [55, 56], [30, 31]]
"[""Yo, what's up? Nothing much. Would you want to grab lunch today? Sure! Where do you want to go? I don't know. How about my place? Sure! What time? Let's do 10 am? Sorry, I can't. Let's do 11 am? Sure! See you then!""]"	[[15, 16], [17, 17], [62, 63], [36, 37]]
"[""Yo, what's up? Nothing much. Do you want to catch up on Thursday? Ok. Where should we meet? I don't know. How about Daan Park? Great. When should we meet? How about 8 pm? Sorry, I can't. Let's do 5 am? Sure. See you then!""]"	[[15, 16], [17, 18], [62, 63], [35, 37]]
"[""Sup! Sup. Would you want to grab coffee today? OK! Where do you want to go? I don't know. How about the mall? OK! What time? You free 12 pm? Sorry, I can't. How about 11 pm? Ok. See you then!""]"	[[11, 12], [13, 13], [54, 55], [32, 33]]
"[""Heyo! Do you want to grab lunch on Saturday? Sure! Where should we meet? I don't know. How about the Italian restaurant? Sure! What time? How about 7 pm? Sorry, I can't. How about 6 am? OK! See you then!""]"	[[8, 9], [10, 11], [51, 52], [28, 30]]
"[""Hey. Do you want to go rafting tomorrow? Sounds good. Where should we meet? I don't know. How about the theme park? OK! What time? 7 pm? Sorry, I can't. How about 11 am? Sounds good. See you then!""]"	[[7, 10], [11, 11], [50, 51], [29, 31]]
"[""Hey. Do you want to see a play on Wednesday? Great. Where should we meet? I don't know. How about the Italian restaurant? OK! When? Let's do 10 am? Sorry, I can't. You free 2 am? Sounds good. See you then!""]"	[[7, 9], [10, 11], [52, 53], [28, 30]]
"[""Yo, what's up? Nothing much. Let's go somewhere on Sunday? Sure. Where? I don't know. How about the mall? Ok. When? 6 am? Sorry, I can't. How about 10 pm? Sounds good. See you then!""]"	[[14, 15], [16, 17], [50, 51], [31, 32]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to go to a party on Wednesday? OK! Where do you want to go? I don't know. How about my place? Sounds good. When? 10 pm? Sorry, I can't. How about 5 am? OK! See you then!""]"	[[27, 30], [31, 32], [71, 72], [51, 52]]
"[""Sup! Sup. Let's do something on Tuesday? OK! Where should we meet? I don't know. How about the mall? Great. What time? Let's do 6 pm? Sorry, I can't. Let's do 4 pm? Ok. See you then!""]"	[[10, 11], [12, 13], [56, 57], [30, 31]]
"[""Heyo! Do you want to watch a movie on Wednesday? Sounds good. Where? I don't know. How about the train station? Ok. What time? How about 9 am? Sorry, I can't. Let's do 5 am? Great. See you then!""]"	[[8, 10], [11, 12], [52, 53], [27, 29]]
"[""Sup! Sup. Would you want to see a play on Friday? Sure. Where do you want to go? I don't know. How about the train station? Sounds good. When should we meet? Let's do 3 pm? Sorry, I can't. You free 2 am? Ok. See you then!""]"	[[11, 13], [14, 15], [62, 63], [34, 36]]
"[""Heyo! Let's grab lunch on Thursday? Sure. Where should we meet? I don't know. How about the theme park? OK! What time? Let's do 3 pm? Sorry, I can't. 2 am? Sounds good. See you then!""]"	[[7, 8], [9, 10], [50, 51], [27, 29]]
"[""Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to grab lunch today? Ok. Where do you want to go? I don't know. How about a bar? Sure. What time? How about 9 pm? Sorry, I can't. How about 3 am? Ok. See you then!""]"	[[27, 28], [29, 29], [70, 71], [48, 49]]
