Text	Label
Sup! Sup. You free on Tuesday? Yes. Do you want to see a play? Great. Where should we go? How about a club? Sure! See you on Tuesday!	[[18, 20], [10, 10], [0, 0], [31, 32]]
Hey! Let's hang out today? Sounds good. What time should we meet? 2 pm? Sorry, I'm busy. How about 8 am? OK! Where do you want to go? I don't know. How about the Italian restaurant or Xinyi? OK! I prefer the Italian restaurant. Sounds good. See you today!	[[6, 7], [8, 8], [31, 32], [51, 53]]
Sup! Sup. Let's do something on Friday? Ok. Where? How about the zoo? Sure. What time? 2 pm? Sorry, I have an appointment. 8 pm? OK! See you on Friday!	[[10, 11], [13, 13], [39, 40], [21, 22]]
Sup! Sup. Let's grab lunch tomorrow? Sorry I'm busy. How about on Tuesday? Sure. What time should we meet? 7 am? Ok. See you then!	[[10, 11], [23, 23], [33, 34], [0, 0]]
Hey! Would you want to go rafting on Monday? Sure! Where should we go? How about a coffee shop? Ok. What time? Let's do midnight? Great. See you on Monday!	[[7, 10], [12, 12], [36, 36], [23, 25]]
Hey. Would you want to grab lunch on Monday? Great. When should we meet? You free 12 pm? Ok. Where should we go? How about a bar? OK! See you there!	[[7, 8], [10, 10], [21, 22], [33, 34]]
Sup! Sup. Are you free on Sunday? Sorry, I'll be out of town. How about tomorrow? I'm busy on tomorrow too. That's fine, next time then. Sounds good. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey! Let's hang out tomorrow? Great. When? How about 2 pm? Sure. Where should we go? How about your place? Sure! See you tomorrow!	[[6, 7], [8, 8], [16, 17], [28, 29]]
Yo, what's up? Nothing much. Let's see a game on Monday? Ok. Where should we meet? How about a bar? Ok. What time? Let's do 11 am? Sorry, I'm busy. How about 8 am? Ok. See you there!	[[14, 16], [18, 18], [53, 54], [29, 30]]
Sup! Sup. Are you free today? Yes. Let's catch up? Great. Where should we go? How about the zoo? OK! See you today!	[[17, 18], [10, 10], [0, 0], [29, 30]]
Yo, what's up? Nothing much. Let's go bowling on Tuesday? Ok. What time? Let's do midnight? Sure. Where should we go? How about my place? Ok. See you on Tuesday!	[[14, 15], [17, 17], [28, 28], [39, 40]]
Hey! Let's hang out tomorrow? Great. What time should we meet? You free 1 am? Sorry, I can't. Let's do 7 am? OK! Where should we go? I don't know. How about the zoo or the Italian restaurant? OK! Let's do the zoo. Sure! See you tomorrow!	[[6, 7], [8, 8], [34, 35], [52, 53]]
Hey! You free tomorrow? Yes. Do you want to go bowling? Great. Where should we meet? How about the zoo? Sounds good. See you then!	[[13, 14], [5, 5], [0, 0], [25, 26]]
Yo, what's up? Nothing much. Would you want to catch up on Friday? Ok. What time? Let's do 4 am? Sorry, I can't. Let's do 12 pm? OK! Where should we go? I don't know. How about the zoo or my place? OK! I prefer the zoo. Great. See you then!	[[15, 16], [18, 18], [43, 44], [61, 62]]
Hey. Would you want to see a concert today? Sorry I'm busy. How about on Monday? Great. When should we meet? 4 am? Great. See you then!	[[7, 9], [21, 21], [30, 31], [0, 0]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's catch up on Tuesday? Sure! When should we meet? You free 9 am? Sorry, I can't. 7 pm? Sure. Where? I don't know. How about school or the train station? Sure. Let's do school. Sure! See you then!	[[26, 27], [29, 29], [50, 51], [65, 65]]
Hey. Would you want to see a play on Saturday? Ok. Where? How about Daan Park? Great. What time? Let's do 9 pm? Ok. See you on Saturday!	[[7, 9], [11, 11], [32, 33], [19, 21]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to go rafting today? Sounds good. Where should we meet? How about a bar? Ok. What time should we meet? 4 am? Sorry, I can't. 12 pm? OK! See you then!	[[27, 30], [31, 31], [64, 65], [43, 44]]
Hey! Are you free tomorrow? Sorry, I'll be out of town. How about on Wednesday? I'm busy on on Wednesday too. That's fine, next time then. Sure. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey! Let's see a play on Tuesday? Sure! When? Are you free at 3 pm? OK! Where? How about the theme park? Great. I forgot, I can't 3 pm. Are you free at 11 pm? OK! See you there!	[[6, 8], [10, 10], [49, 50], [29, 31]]
Sup! Sup. You free on Tuesday? Yes. Do you want to see a game? Sounds good. Where do you want to go? How about school? Sure. See you on Tuesday!	[[18, 20], [10, 10], [0, 0], [34, 34]]
Hey! Let's grab lunch on Tuesday? Ok. When? You free 10 am? Great. Where should we meet? How about Daan Park? Sure. I forgot, I'm busy 10 am. 2 am? Sure! See you then!	[[6, 7], [9, 9], [45, 46], [29, 31]]
Hey. Would you want to go ice skating on Sunday? Sounds good. What time should we meet? Are you free at 1 pm? Sounds good. Where do you want to go? How about the zoo? Great. I forgot, I have an appointment 1 pm. You free 3 am? Sure! See you on Sunday!	[[7, 9], [11, 11], [58, 59], [41, 42]]
Hey! Would you want to go swimming on Thursday? Great. When? Let's do 4 pm? OK! Where? How about a coffee shop? Sure! Actually, I have an appointment 4 pm. How about 5 am? Sounds good. See you there!	[[7, 8], [10, 10], [46, 47], [29, 31]]
Yo, what's up? Nothing much. Are you free on Thursday? Sorry, I'm busy... How about on Wednesday? I'm busy on on Wednesday too. That's fine, next time then. Sounds good. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. You free on Friday? Yes. Let's see a movie? Great. Where should we go? How about Daan Park? Sure. See you on Friday!	[[33, 35], [26, 26], [0, 0], [46, 48]]
Yo, what's up? Nothing much. Let's watch a movie tomorrow? Great. Where should we meet? How about the theme park? OK! What time? Are you free at 12 pm? Ok. See you tomorrow!	[[14, 16], [17, 17], [41, 42], [28, 30]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Are you free on Friday? Yes. Would you want to bake? Great. Where should we meet? How about Xinyi? Sure! See you then!	[[35, 36], [27, 27], [0, 0], [47, 49]]
Sup! Sup. You free on Sunday? Yes. Would you want to grab coffee? Great. Where? How about school? Sounds good. See you there!	[[18, 19], [10, 10], [0, 0], [27, 27]]
Hey! Do you want to see a play on Thursday? Ok. What time? How about 3 am? Sure. Where should we go? How about the zoo? Sure! See you there!	[[7, 9], [11, 11], [20, 21], [32, 33]]
Yo, what's up? Nothing much. Do you want to hang out today? OK! Where should we go? I don't know. How about Xinyi? Or a coffee shop? Sure! Let's do Xinyi. When? Let's do 1 am? Sorry, I'm busy. How about 8 pm? Great. See you there!	[[15, 16], [17, 17], [71, 72], [34, 36]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to go bowling tomorrow? Sure! Where? How about the mall? OK! What time? 3 pm? OK! See you there!	[[27, 28], [29, 29], [45, 46], [37, 38]]
Hey. Are you free today? Sorry, I have plans already. How about on Thursday? I'm busy on on Thursday too. That's fine, next time then. Great. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Sup! Sup. Do you want to hang out on Tuesday? Ok. What time? Let's do 4 am? Sure. Where? How about school? Sure! See you then!	[[11, 12], [14, 14], [25, 26], [34, 34]]
Yo, what's up? Nothing much. Are you free on Thursday? Yes. Let's go bowling? Ok. Where? How about Daan Park? Sounds good. See you on Thursday!	[[22, 23], [15, 15], [0, 0], [31, 33]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's go to a party on Sunday? Sure. What time? How about 1 am? Ok. Where? How about the zoo? Great. See you then!	[[26, 29], [31, 31], [40, 41], [49, 50]]
Yo, what's up? Nothing much. Would you want to go bowling on Thursday? Sure. When? How about noon? Sure. Where should we meet? How about the mall? Ok. I forgot, I can't noon. Are you free at 8 am? OK! See you there!	[[15, 16], [18, 18], [55, 56], [37, 38]]
Hey! Would you want to watch a movie on Wednesday? Sure! When? You free 6 pm? Sounds good. Where do you want to go? How about the Japanese place? Sure! See you there!	[[7, 9], [11, 11], [19, 20], [34, 36]]
Sup! Sup. Do you want to go bowling on Friday? Ok. When should we meet? Are you free at 3 pm? Sure! Where should we meet? How about your place? Sounds good. I forgot, I have an appointment 3 pm. How about midnight? Great. See you then!	[[11, 12], [14, 14], [57, 57], [39, 40]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to see a game on Tuesday? Ok. What time should we meet? How about 10 pm? Sounds good. Where? How about a bar? OK! Sorry, I have an appointment 10 pm. Are you free at 11 pm? Sure. See you there!	[[27, 29], [31, 31], [71, 72], [53, 54]]
Yo, what's up? Nothing much. Let's bake on Wednesday? Sure. Where should we go? How about a club? OK! When? Are you free at 6 pm? Sorry, I have an appointment. Let's do 2 pm? Sounds good. See you there!	[[14, 15], [17, 17], [53, 54], [28, 29]]
Yo, what's up? Nothing much. You free on Monday? Sorry, I'm busy... How about on Saturday? I'm busy on on Saturday too. That's fine, next time then. OK! 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey. Let's go rafting on Friday? I can't on Friday. How about on Sunday? Great. What time should we meet? 4 am? Sure! See you on Sunday!	[[6, 9], [23, 23], [33, 34], [0, 0]]
Hey! Let's go ice skating on Saturday? Sorry I'm busy. How about on Wednesday? Sounds good. When? 11 am? Sure. See you then!	[[6, 8], [21, 21], [28, 29], [0, 0]]
Hey. Would you want to grab coffee on Friday? Sure! Where should we meet? How about your place? Sure. What time should we meet? How about 3 am? Ok. See you on Friday!	[[7, 8], [10, 10], [34, 35], [21, 22]]
Sup! Sup. Would you want to go swimming today? OK! Where? How about a club? OK! What time? 9 pm? Sure! See you then!	[[11, 12], [13, 13], [29, 30], [21, 22]]
Hey. Let's grab lunch on Monday? Sure. What time? You free 8 am? Sure. Where should we go? How about a bar? Ok. Sorry, I have an appointment 8 am. How about 9 pm? Sure! See you there!	[[6, 7], [9, 9], [46, 47], [30, 31]]
Hey! Would you want to see a movie on Sunday? Sounds good. Where should we go? I don't know. How about the zoo? Or a bar? Sure! Let's do a bar. When should we meet? Let's do 5 am? Sorry, I can't. 1 pm? Sure. See you there!	[[7, 9], [11, 11], [64, 65], [33, 34]]
Yo, what's up? Nothing much. Do you want to go bowling on Friday? I can't. How about today? Ok. What time? 6 am? Great. See you there!	[[15, 16], [27, 27], [34, 35], [0, 0]]
Hey! Let's do something on Monday? Sure. When? Let's do 6 pm? Great. Where do you want to go? How about your place? Sure! See you on Monday!	[[6, 7], [9, 9], [19, 20], [33, 34]]
Yo, what's up? Nothing much. Would you want to bake on Monday? I can't. How about on Saturday? Sure. When? 3 pm? Great. See you there!	[[15, 16], [28, 28], [34, 35], [0, 0]]
Hey! You free today? Sorry, I have plans already. How about tomorrow? I'm busy on tomorrow too. That's fine, next time then. Sounds good. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey! Do you want to go somewhere today? Great. Where do you want to go? How about the Italian restaurant? Sure! What time should we meet? Let's do 6 pm? Sorry, I have an appointment. How about 10 pm? Sure! See you today!	[[7, 8], [9, 9], [50, 51], [22, 24]]
Hey. You free on Friday? Sorry, I'll be out of town. How about on Saturday? I'm busy on on Saturday too. That's fine, next time then. Sounds good. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Sup! Sup. Do you want to grab coffee today? OK! When should we meet? You free 11 pm? Great. Where? How about Xinyi? OK! See you there!	[[11, 12], [13, 13], [24, 25], [33, 35]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Would you want to go to a party today? OK! When should we meet? Are you free at 1 am? Sure. Where should we meet? How about a club? Ok. Actually, I'm busy 1 am. Let's do midnight? Sure. See you today!	[[27, 30], [31, 31], [74, 74], [56, 57]]
Yo, what's up? Nothing much. Would you want to grab coffee on Wednesday? Sounds good. When? How about 10 am? Sounds good. Where should we meet? How about Daan Park? Sure! See you there!	[[15, 16], [18, 18], [27, 28], [40, 42]]
Hey! Let's go rafting on Thursday? Ok. Where do you want to go? I don't know. How about the train station? Or your place? Great. Let's do the train station. What time? Are you free at 11 pm? Sorry, I'm busy. 3 pm? Ok. See you n!	[[6, 9], [11, 11], [65, 66], [30, 32]]
Hey! Let's see a movie on Thursday? Ok. Where? I don't know. How about a coffee shop? Or the Italian restaurant? Sounds good. Let's do a coffee shop. When should we meet? 3 am? Sorry, I can't. Let's do 2 am? Sure! See you n!	[[6, 8], [10, 10], [63, 64], [24, 26]]
Sup! Sup. Do you want to go bowling today? Ok. Where should we go? How about your place? Great. What time? 2 pm? Great. See you there!	[[11, 12], [13, 13], [32, 33], [24, 25]]
Hey. Are you free on Wednesday? Sorry, I have plans already. How about on Sunday? I'm busy on on Sunday too. That's fine, next time then. Sounds good. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Sup! Sup. Would you want to bake on Wednesday? Sure! Where should we go? How about a club? Ok. When should we meet? How about 12 pm? Ok. See you on Wednesday!	[[11, 12], [14, 14], [37, 38], [25, 26]]
Hey. Are you free today? Sorry, I have plans already. How about on Sunday? I'm busy on on Sunday too. That's fine, next time then. Great. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Yo, what's up? Nothing much. Are you free on Sunday? Yes. Do you want to grab coffee? Sure. Where should we meet? How about your place? OK! See you on Sunday!	[[23, 24], [15, 15], [0, 0], [35, 36]]
Sup! Sup. You free on Wednesday? Yes. Do you want to go rafting? Sounds good. Where should we meet? How about the train station? Sure. See you on Wednesday!	[[18, 21], [10, 10], [0, 0], [33, 35]]
Hey! Do you want to grab lunch on Tuesday? OK! Where should we go? How about Xinyi? Sure. When should we meet? How about 2 pm? Sorry, I have an appointment. You free 6 pm? OK! See you there!	[[7, 8], [10, 10], [46, 47], [21, 23]]
Hey! Let's go swimming on Tuesday? Sure! Where? How about a bar? Sure. What time? You free 6 am? Sorry, I'm busy. You free 11 pm? OK! See you there!	[[6, 7], [9, 9], [39, 40], [17, 18]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Do you want to grab lunch on Wednesday? Sorry I'm busy on Wednesday. How about today? Great. When should we meet? 12 pm? Great. See you then!	[[27, 28], [42, 42], [51, 52], [0, 0]]
Hey, how are you doing? I’m good, and you? I’m fine, thanks. Let's go rafting on Friday? I can't on Friday. How about on Monday? Great. What time? 2 pm? Sounds good. See you there!	[[26, 29], [43, 43], [50, 51], [0, 0]]
Hey. Would you want to see a game on Thursday? Sure. What time should we meet? Are you free at 6 am? Sorry, I'm busy. 11 am? Sounds good. Where do you want to go? I don't know. How about my place or the zoo? Sounds good. Let's do the zoo. Ok. See you on Thursday!	[[7, 9], [11, 11], [35, 36], [59, 60]]
Sup! Sup. Are you free today? Sorry, I'm busy... How about tomorrow? I'm busy on tomorrow too. That's fine, next time then. Ok. 	[[0, 0], [0, 0], [0, 0], [0, 0]]
Hey! Do you want to go somewhere on Wednesday? Sounds good. When should we meet? You free 11 am? Ok. Where do you want to go? How about the zoo? OK! I forgot, I can't 11 am. 10 am? Great. See you then!	[[7, 8], [10, 10], [51, 52], [36, 37]]
